endTime,artistName,trackName,msPlayed
2022-04-08 01:37,Freddie Gibbs,Gang Signs (feat. ScHoolboy Q),3968
2022-04-08 01:37,The Weeknd,Wanderlust,850
2022-04-08 01:37,The Weeknd,Wanderlust,1400
2022-04-08 01:37,Lil Peep,Star Shopping,142000
2022-04-08 01:37,D. Savage,How Does It Feel,1380
2022-04-08 01:37,The Weeknd,The Hills,1700
2022-04-08 01:37,The Weeknd,The Hills,470
2022-04-08 01:40,DaBaby,NO DRIBBLE (feat. Stunna 4 Vegas),156680
2022-04-08 01:40,The Weeknd,After Hours,690
2022-04-08 01:43,SpotemGottem,Beat Box 3 (feat. DaBaby),167280
2022-04-08 01:47,Future,Trapped In The Sun,6400
2022-04-08 01:47,Drake,Forever,2820
2022-04-08 01:47,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),3030
2022-04-08 01:47,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),140
2022-04-08 01:47,Young Nudy,EA (feat. 21 Savage),220573
2022-04-08 01:47,NAV,Habits,680
2022-04-08 01:47,NAV,Habits,660
2022-04-08 01:47,Lil Baby,Life Goes On,16330
2022-04-08 01:47,Travis Scott,YOSEMITE,140
2022-04-08 01:50,21 Savage,pad lock,191359
2022-04-08 01:51,KYLE,Not the Same,1020
2022-04-08 01:51,Lil Uzi Vert,I Can Show You,870
2022-04-08 01:51,Polo G,Bloody Canvas,910
2022-04-08 01:51,"Tyler, The Creator",See You Again (feat. Kali Uchis),990
2022-04-08 01:51,Drake,0 To 100 / The Catch Up,790
2022-04-08 01:51,Drake,0 To 100 / The Catch Up,760
2022-04-08 01:51,NoCap,Surgery,790
2022-04-08 01:51,Quality Control,Big Rocks (Offset feat. Young Thug),860
2022-04-08 01:51,Calvin Harris,Over Now (with The Weeknd),640
2022-04-08 01:51,Migos,Versace (Remix),850
2022-04-08 01:51,Juice WRLD,I'll Be Fine,990
2022-04-08 01:51,Bazzi,Beautiful (feat. Camila Cabello),680
2022-04-08 01:51,Lil Baby,Underdog (Lil Baby & Gunna),860
2022-04-08 01:51,ScHoolboy Q,Numb Numb Juice,920
2022-04-08 01:51,Kanye West,Father Stretch My Hands Pt. 1,930
2022-04-08 01:51,Polo G,Finer Things,640
2022-04-08 01:51,Frank Ocean,In My Room,600
2022-04-08 01:51,XanMan,Point,790
2022-04-08 01:51,NAV,What I Need / Daheala Outro,700
2022-04-08 01:51,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",1000
2022-04-08 01:51,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",1690
2022-04-08 01:51,21 Savage,Ghostface Killers (feat. Travis Scott),820
2022-04-08 01:51,Young Stoner Life,Ski,710
2022-04-08 01:51,SAINt JHN,Reflex,800
2022-04-08 01:51,Famous Dex,PICK IT UP (feat. A$AP Rocky),32780
2022-04-08 01:51,NAV,Champion (feat. Travis Scott),4440
2022-04-08 01:58,Kanye West,Champions,334253
2022-04-08 02:00,Travis Scott,Sky Fall,770
2022-04-08 02:00,21 Savage,asmr,590
2022-04-08 02:00,Don Toliver,Candy,610
2022-04-08 02:00,Alec Benjamin,Mind Is A Prison,6560
2022-04-08 02:00,XXXTENTACION,bad vibes forever,1740
2022-04-08 02:00,YNW Melly,Mixed Personalities (feat. Kanye West),1120
2022-04-08 02:00,Gucci Mane,I Get the Bag (feat. Migos),1360
2022-04-08 02:00,Lil Skies,I Know You (feat. Yung Pinch),840
2022-04-08 02:00,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],146726
2022-04-08 02:00,DaBaby,Baby Sitter (feat. Offset),950
2022-04-08 02:00,Lil Uzi Vert,Sauce It Up,540
2022-04-08 02:00,Young Money,Trophies,890
2022-04-08 02:00,Young Stoner Life,Pots N Pans (feat. Lil Duke & NAV),840
2022-04-08 02:00,Meek Mill,Going Bad (feat. Drake),490
2022-04-08 02:01,6 Dogs,Faygo Dreams,670
2022-04-08 02:05,Juice WRLD,Flaws And Sins,210850
2022-04-08 02:09,Polo G,Through Da Storm,1160
2022-04-08 02:09,Lil Skies,Through the Motions,4160
2022-04-08 02:09,Trippie Redd,Back of My Mind,750
2022-04-08 02:09,Tame Impala,The Less I Know The Better,1460
2022-04-08 02:09,Tommy Ice,Mixed Up,1410
2022-04-08 02:09,The Weeknd,Heartless,2300
2022-04-08 02:09,The Weeknd,Reminder,1460
2022-04-08 02:09,XXXTENTACION,I don’t let go,750
2022-04-08 02:09,Lil Uzi Vert,Got The Guap (feat. Young Thug),1020
2022-04-08 02:09,C Clip Beatz,Wit Yo Bae (feat. Kodak Black),2440
2022-04-08 02:09,Travis Scott,90210 (feat. Kacy Hill),920
2022-04-08 02:09,Kendrick Lamar,A.D.H.D,1430
2022-04-08 02:09,NAV,Reckless Intro,1400
2022-04-08 02:09,Kota the Friend,Pomegranate,820
2022-04-08 02:09,Polo G,Relentless,198380
2022-04-08 02:09,A Boogie Wit da Hoodie,Cinderella Story,940
2022-04-08 02:09,Trippie Redd,Today,1330
2022-04-08 02:14,Lil Uzi Vert,XO Tour Llif3,730
2022-04-08 02:14,Quality Control,Movin’ Up,1040
2022-04-08 02:14,Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),1670
2022-04-08 02:14,Tee Grizzley,Country,770
2022-04-08 02:14,Trippie Redd,Back of My Mind,262150
2022-04-08 02:14,MadeinTYO,Time of Her Life,680
2022-04-08 02:14,Juice WRLD,Stay High,550
2022-04-08 02:14,ScHoolboy Q,Lies (feat. Ty Dolla $ign & YG),810
2022-04-08 02:14,A Boogie Wit da Hoodie,Cinderella Story,1920
2022-04-08 02:14,Lil Skies,Flooded,1130
2022-04-08 02:14,Playboi Carti,Love Hurts (feat. Travis Scott),1160
2022-04-08 02:14,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1200
2022-04-08 02:14,2 Chainz,4 AM,14960
2022-04-08 02:18,Roddy Ricch,Boom Boom Room,770
2022-04-08 02:18,Chief Keef,Love Sosa,1170
2022-04-08 02:18,iann dior,Darkside,880
2022-04-08 02:18,A Boogie Wit da Hoodie,Pull Up (feat. NAV),830
2022-04-08 02:18,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),950
2022-04-08 02:18,Gunna,pushin P (feat. Young Thug),1080
2022-04-08 02:18,Post Malone,Stay,940
2022-04-08 02:18,Metro Boomin,No Complaints (feat. Offset & Drake) (Bonus),218430
2022-04-08 02:18,Remi Wolf,Photo ID (with Dominic Fike),810
2022-04-08 02:18,J. Cole,4 Your Eyez Only,570
2022-04-08 02:18,Travis Scott,outside,710
2022-04-08 02:22,iann dior,Darkside,154870
2022-04-08 02:25,The Weeknd,Twenty Eight,1290
2022-04-08 02:25,Playboi Carti,Long Time - Intro,1710
2022-04-08 02:25,Post Malone,Stay,172099
2022-04-08 02:25,Post Malone,Candy Paint,850
2022-04-08 02:28,Lil Baby,Okay,800
2022-04-08 02:28,King Von,The Code (feat. Polo G),650
2022-04-08 02:28,J. Cole,KOD,950
2022-04-08 02:28,Future,Incredible,950
2022-04-08 02:28,MadeinTYO,Skateboard P,690
2022-04-08 02:28,Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),2510
2022-04-08 02:28,Lil Tjay,Brothers (feat. Lil Durk) - Remix,6373
2022-04-08 02:28,Mac Miller,Knock Knock,202806
2022-04-08 02:28,$NOT,Like Me (feat. iann dior),910
2022-04-08 02:29,Young Thug,Sin (feat. Jaden Smith),710
2022-04-08 02:29,Jaden,Mission,580
2022-04-08 02:29,Jay Critch,Fashion (feat. Rich The Kid),870
2022-04-08 02:29,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",1090
2022-04-08 02:33,Jaden,Mission,256063
2022-04-08 02:34,Lil Baby,Voice of the Heroes,860
2022-04-08 02:34,Fetty Wap,Again,2020
2022-04-08 02:34,Yo Gotti,Down In the DM,750
2022-04-08 02:34,J. Cole,ATM,890
2022-04-08 02:34,J. Cole,Neighbors,6820
2022-04-08 02:34,Future,Real Baby Pluto,1740
2022-04-08 02:34,Shy Glizzy,Dope Boy Magic (feat. Trey Songz and A Boogie wit da Hoodie),910
2022-04-08 02:34,Young Thug,Hop Off A Jet (feat. Travis Scott),710
2022-04-08 02:34,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",64026
2022-04-08 02:38,6LACK,Switch,1030
2022-04-08 02:38,Future,Ain't Livin Right (feat. Gunna),0
2022-04-08 02:38,G Herbo,Statement,790
2022-04-08 02:38,Drake,The Motto,1320
2022-04-08 02:38,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),202794
2022-04-08 02:42,Polo G,Zooted Freestyle,132726
2022-04-08 02:43,JAY-Z,Ni**as In Paris,720
2022-04-08 02:43,Travis Scott,way back,760
2022-04-08 02:43,Y2K,Lalala,1660
2022-04-08 02:43,guccihighwaters,filling up the space,390
2022-04-08 02:43,Nipsey Hussle,Dedication (feat. Kendrick Lamar),32323
2022-04-08 02:46,Post Malone,Deja Vu,3190
2022-04-08 02:46,Big Scarr,"SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith)",1390
2022-04-08 02:46,NAV,Tap (feat. Meek Mill),670
2022-04-08 02:46,A Boogie Wit da Hoodie,Man in the Mirror,770
2022-04-08 02:46,Travis Scott,way back,130800
2022-04-08 02:46,Y2K,Lalala,910
2022-04-08 02:47,Lil Durk,Stay Down,16900
2022-04-08 02:49,21 Savage,out for the night - part 2,106527
2022-04-08 02:50,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),790
2022-04-08 02:50,Wiz Khalifa,We Dem Boyz,81192
2022-04-08 02:50,convolk,I fucked up,840
2022-04-08 02:53,The Weeknd,Faith,900
2022-04-08 02:53,Future,Moment of Clarity,880
2022-04-08 02:53,Trippie Redd,Bust Down,156800
2022-04-08 02:53,Yung Bans,Lonely (feat. Lil Skies),1300
2022-04-08 02:53,Future,I Don’t Wanna Break Up,830
2022-04-08 02:53,ScHoolboy Q,Floating (feat. 21 Savage),560
2022-04-08 02:53,Gunna,Oh Okay (feat. Young Thug & Lil Baby),1600
2022-04-08 02:53,Roddy Ricch,Start Wit Me (feat. Gunna),860
2022-04-08 02:53,Never Broke Again,4 Eyes,890
2022-04-08 02:53,Lil Tjay,Mixed Emotions,740
2022-04-08 02:53,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",740
2022-04-08 02:53,A Boogie Wit da Hoodie,Flood My Wrist (feat. Lil Uzi Vert),990
2022-04-08 02:53,Lil Uzi Vert,Money Longer,800
2022-04-08 02:53,Paris Shadows,Po'ed Up (feat. Gunna),810
2022-04-08 02:53,Billie Eilish,lovely (with Khalid),650
2022-04-08 02:53,ScHoolboy Q,CHopstix (feat. Travis Scott),730
2022-04-08 02:56,Drake,Under Ground Kings,167370
2022-04-08 02:59,Quin Nfn,Poles,191974
2022-04-08 03:01,Comethazine,HENCH MAFIA,102727
2022-04-08 03:07,03 Greedo,Substance,188377
2022-04-08 03:07,Juice WRLD,Can't Die,900
2022-04-08 03:07,Travis Scott,coordinate,9320
2022-04-08 03:15,Russ,What They Want,720
2022-04-08 03:15,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),820
2022-04-08 03:15,Steve Aoki,Night Call (feat. Lil Yachty & Migos),720
2022-04-08 03:15,Drake,Fair Trade (with Travis Scott),291175
2022-04-08 03:15,Lil Baby,Grace (feat. 42 Dugg),1030
2022-04-08 03:15,Lil Uzi Vert,UnFazed (feat. The Weeknd),8034
2022-04-08 03:15,Shrimp,Laying in the Dirt,940
2022-04-08 03:19,Steve Aoki,Night Call (feat. Lil Yachty & Migos),240000
2022-04-08 03:22,Lil Baby,Grace (feat. 42 Dugg),203438
2022-04-08 03:23,Post Malone,Better Now,1110
2022-04-08 03:23,Young Thug,Kanye West (feat. Wyclef Jean),580
2022-04-08 03:23,Logic,Under Pressure,1190
2022-04-08 03:23,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),770
2022-04-08 03:23,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),790
2022-04-08 03:23,Pooh Shiesty,See Me Comin,790
2022-04-08 03:23,Chris Brown,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",840
2022-04-08 03:23,Future,Bag,990
2022-04-08 03:23,Daniel Caesar,Best Part (feat. H.E.R.),1110
2022-04-08 03:23,A$AP Mob,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",40421
2022-04-08 03:27,Drake,Nonstop,238614
2022-04-08 03:28,pxzvc,Bad Idea,3655
2022-04-08 05:33,Wiz Khalifa,The Thrill,19370
2022-04-10 00:16,Drake,Lord Knows,7253
2022-04-10 00:16,Drake,Lord Knows,874
2022-04-10 00:16,Wiz Khalifa,The Thrill,8597
2022-04-10 01:04,Big Time Rush,If I Ruled the World (feat. Iyaz),7871
2022-04-10 01:07,Joey Bada$$,Love Is Only a Feeling,1904
2022-04-10 01:07,Jaden,Summer,132051
2022-04-10 01:10,Wiz Khalifa,The Thrill,219939
2022-04-10 01:15,Clean Bandit,Higher (feat. iann dior),203953
2022-04-10 01:18,Shwayze,Love Is Overrated,210773
2022-04-10 01:22,Wiz Khalifa,The Thrill,234333
2022-04-10 01:27,Nicki Minaj,Moment 4 Life,279306
2022-04-10 01:31,Taylor Swift,22,230133
2022-04-10 01:32,Maluma,Hawái - Remix,70818
2022-04-10 01:35,Mac Miller,Knock Knock,202806
2022-04-10 01:39,Katy Perry,Last Friday Night (T.G.I.F.),230746
2022-04-10 01:43,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220800
2022-04-10 01:45,Drake,Find Your Love,105966
2022-04-10 17:21,Johnny Rain,VIRGO BOY FREESTYLE,348
2022-04-10 17:21,Bryson Tiller,Run Me Dry,348
2022-04-10 17:21,Wiz Khalifa,Remember You (feat. The Weeknd),2809
2022-04-10 17:21,Gunna,One Call,510
2022-04-10 17:21,Tee Grizzley,Overlapped,1462
2022-04-10 17:21,Wiz Khalifa,The Thrill,35852
2022-04-10 17:21,Justin Rarri,W2LEEZY,417
2022-04-10 17:24,King Von,Don't Play That,133613
2022-04-10 17:24,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",3464
2022-04-10 17:26,XXXTENTACION,bad vibes forever,9931
2022-04-10 17:26,Travis Scott,WAKE UP,2972
2022-04-10 17:26,POORSTACY,Empty Room,124499
2022-04-10 17:26,Gunna,Wit It,835
2022-04-10 17:30,Tee Grizzley,Late Night Calls,5016
2022-04-10 17:30,The Weeknd,Six Feet Under,237573
2022-04-10 17:33,Daniel Caesar,Get You (feat. Kali Uchis),2197
2022-04-10 17:33,Polo G,Don't Believe The Hype,1741
2022-04-10 17:33,Lil Uzi Vert,Lo Mein,195299
2022-04-10 17:36,Bryson Tiller,Get Mine (feat. Young Thug),17215
2022-04-10 17:36,Metro Boomin,Overdue (with Travis Scott),166093
2022-04-10 17:36,J. Cole,FRIENDS (feat. kiLL edward),882
2022-04-10 17:41,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),1880
2022-04-10 17:41,Big Sean,Go Legend (& Metro Boomin),268946
2022-04-10 17:41,Logic,1-800-273-8255,31460
2022-04-10 17:42,redveil,Soulfood,998
2022-04-10 17:42,Future,Moment of Clarity,1393
2022-04-10 17:42,Migos,Emoji A Chain,2414
2022-04-10 17:42,DaBaby,ROCKSTAR (feat. Roddy Ricch),1578
2022-04-10 17:42,A Boogie Wit da Hoodie,Thug Love,2275
2022-04-10 17:42,Lil Skies,Magic,1602
2022-04-10 17:42,Y2K,Lalala,3599
2022-04-10 17:42,ASTN,Happier Than Ever,1741
2022-04-10 17:42,Jaden,Mission,1300
2022-04-10 17:42,NAV,Tension,1021
2022-04-10 17:42,DaBaby,Masterpiece,812
2022-04-10 17:46,Migos,Get Right Witcha,257545
2022-04-10 17:47,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",26090
2022-04-11 16:56,Famous Dex,Wit Yo Bitch (feat. MadeinTYO) - Remix,3090
2022-04-11 16:56,Kanye West,Violent Crimes,460
2022-04-11 16:56,Moneybagg Yo,Pleading The Fifth (feat. Quavo),500
2022-04-11 16:56,King Von,The Code (feat. Polo G),400
2022-04-11 16:56,Pooh Shiesty,7.62 God,630
2022-04-11 16:56,NAV,Taking Chances,1090
2022-04-11 16:56,Gunna,too easy,5950
2022-04-11 16:56,Wifisfuneral,Juveniles (feat. YBN Nahmir),420
2022-04-11 16:57,Lil Baby,Voice of the Heroes,1140
2022-04-11 16:57,Young Thug,It's A Slime (feat. Lil Uzi Vert),7300
2022-04-11 16:57,6 Dogs,Saturn,360
2022-04-11 16:57,Drake,I'm Upset,360
2022-04-11 16:57,Rae Sremmurd,Touchscreen Navigation - From Swaecation,340
2022-04-11 16:57,XXXTENTACION,Sauce!,250
2022-04-11 16:57,6 Dogs,Scar,420
2022-04-11 16:57,Arctic Monkeys,505,410
2022-04-11 16:57,NAV,What I Need / Daheala Outro,400
2022-04-11 17:01,Kanye West,Flashing Lights,237506
2022-04-11 17:09,Drake,Fair Trade (with Travis Scott),54456
2022-04-11 17:13,Kanye West,Flashing Lights,237506
2022-04-11 17:17,Kanye West,I Wonder,243440
2022-04-11 17:20,Metro Boomin,Don't Come Out The House (with 21 Savage),168346
2022-04-11 17:28,Jaden,Ninety,468168
2022-04-11 17:32,21 Savage,monster,233039
2022-04-11 17:35,A Boogie Wit da Hoodie,Me and My Guitar,187654
2022-04-11 17:40,Daniel Caesar,Get You (feat. Kali Uchis),278179
2022-04-11 17:41,Gucci Mane,Gucci Please,109348
2022-04-11 17:45,Pi’erre Bourne,Switching Lanes (feat. Playboi Carti),190097
2022-04-11 17:48,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",218946
2022-04-11 17:50,Jaden,Summer,135400
2022-04-11 17:53,Lil Skies,Breathe,154958
2022-04-11 17:56,Lil Baby,Woah,183011
2022-04-11 17:58,XXXTENTACION,Hope,110886
2022-04-11 18:00,Lil Baby,Low Down,144651
2022-04-11 18:03,Polo G,21,163797
2022-04-11 18:06,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",194732
2022-04-11 18:09,Polo G,Beautiful Pain (Losin My Mind),766
2022-04-11 18:09,Oliver Francis,OZZY,1068
2022-04-11 18:09,No Savage,Dirty 38,441
2022-04-11 18:09,No Savage,Dirty 38,1253
2022-04-11 18:09,Young Thug,Kanye West (feat. Wyclef Jean),580
2022-04-11 18:09,Travis Scott,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",1300
2022-04-11 18:09,The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),5612
2022-04-11 18:09,Quality Control,100 Racks (Offset feat. Playboi Carti),696
2022-04-11 18:09,NLE Choppa,Narrow Road (feat. Lil Baby),952
2022-04-11 18:09,Billie Eilish,bad guy,1253
2022-04-11 18:09,Billie Eilish,bad guy,464
2022-04-11 18:09,$NOT,Revenge,148093
2022-04-11 18:09,Nas,Not For Radio,1044
2022-04-11 18:09,Future,Fine China,1137
2022-04-11 18:12,Quality Control,100 Racks (Offset feat. Playboi Carti),157645
2022-04-11 18:16,NLE Choppa,Narrow Road (feat. Lil Baby),240297
2022-04-11 18:19,Trippie Redd,6 Kiss,975
2022-04-11 18:19,Fetty Wap,679 (feat. Monty),186986
2022-04-11 18:19,Juice WRLD,Flaws And Sins,0
2022-04-11 18:23,Juice WRLD,Flaws And Sins,218348
2022-04-11 18:26,Trippie Redd,6 Kiss,199436
